,_id,_index,_score,_source.analog_in_4,_source.analog_in_5,_source.dev_id,_source.relative_humidity_3,_source.temperature_2,_source.time,_type
962,891fa0ea-4d73-476b-9c27-fad851131f81,coffee_sensors_v2,1.0,15.03,15.17,aws-dev-01,72.0,15.0,2018-09-09T23:09:07.315637197Z,sensor
963,a72c892b-a969-4e46-b17e-c1c643f3cda8,coffee_sensors_v2,1.0,15.03,15.85,aws-dev-01,76.0,15.0,2018-09-10T00:15:48.032625311Z,sensor
964,4aa4d084-b160-4476-a99c-545b49356035,coffee_sensors_v2,1.0,15.17,15.35,aws-dev-01,78.0,15.0,2018-09-10T00:46:44.285347578Z,sensor
965,b0f02ec0-d15e-49b9-b066-28bf0a795af0,coffee_sensors_v2,1.0,15.1,15.23,aws-dev-01,61.0,16.0,2018-09-09T20:45:43.463374906Z,sensor
966,7943a316-e599-465c-b537-8d07cbda7cc9,coffee_sensors_v2,1.0,15.1,15.56,aws-dev-01,69.0,15.0,2018-09-09T21:47:12.973868898Z,sensor
967,0b5ff83d-f4c4-420c-87b1-17e845ce5178,coffee_sensors_v2,1.0,14.73,16.32,aws-dev-01,81.0,13.0,2018-09-10T03:20:37.573245334Z,sensor
968,b9075b2a-87dd-4a92-9556-9c064129cece,coffee_sensors_v2,1.0,14.66,16.18,aws-dev-01,82.0,13.0,2018-09-10T03:25:46.760735246Z,sensor
969,c3288363-870c-47ef-b621-9115e8db6757,coffee_sensors_v2,1.0,15.27,15.79,aws-dev-01,81.0,14.0,2018-09-10T04:22:24.060992351Z,sensor
970,1d87efc1-b297-4953-a6fe-f2b299d89974,coffee_sensors_v2,1.0,15.67,14.81,aws-dev-01,78.0,16.0,2018-09-10T05:08:35.977521948Z,sensor
971,76188a1a-eab1-454d-aaa3-95613b4fe858,coffee_sensors_v2,1.0,16.58,15.39,aws-dev-01,74.0,17.0,2018-09-10T05:29:00.780577403Z,sensor
972,79bb33b1-2009-44a4-be08-c938dbd3ebcd,coffee_sensors_v2,1.0,15.54,16.13,aws-dev-01,77.0,15.0,2018-09-10T01:53:27.997210366Z,sensor
973,e1b181bf-f7ac-42c0-abf4-2cc5ac5d7805,coffee_sensors_v2,1.0,15.67,16.07,aws-dev-01,78.0,15.0,2018-09-10T02:03:51.407843883Z,sensor
974,4439f14b-3dce-40dc-b38c-bbd6daba329d,coffee_sensors_v2,1.0,14.73,15.4,aws-dev-01,79.0,15.0,2018-09-10T02:34:41.674299919Z,sensor
975,75a632a5-f0bc-43cc-9dd6-3590044232ea,coffee_sensors_v2,1.0,15.4,16.33,aws-dev-01,79.0,15.0,2018-09-10T01:22:39.742624023Z,sensor
976,a20a4ac8-0ab8-4acf-abe5-9b8d19110961,coffee_sensors_v2,1.0,16.88,15.18,aws-dev-01,66.0,18.0,2018-09-10T06:04:53.231965021Z,sensor
977,306ca1ef-f5bd-4b92-8409-e80f676d3945,coffee_sensors_v2,1.0,17.28,16.26,aws-dev-01,64.0,19.0,2018-09-10T06:10:02.438123095Z,sensor
978,3b2e35b4-3860-4894-ba22-ae7cf0fbac87,coffee_sensors_v2,1.0,21.92,15.14,aws-dev-01,35.0,28.0,2018-09-10T07:37:38.062540581Z,sensor
979,44b19ed5-9dc0-4ef1-957a-bf6e2a5e41e8,coffee_sensors_v2,1.0,23.93,15.17,aws-dev-01,34.0,29.0,2018-09-10T08:13:36.482628165Z,sensor
980,ad3750d8-818f-4b6b-96ad-1d5b9e585a8d,coffee_sensors_v2,1.0,24.33,16.49,aws-dev-01,21.0,38.0,2018-09-10T10:06:29.006027936Z,sensor
981,0fefbfa1-699a-417c-829b-312056b975e6,coffee_sensors_v2,1.0,19.83,15.26,aws-dev-01,50.0,24.0,2018-09-10T06:35:50.46559946Z,sensor
982,8ca1bbc2-cfb2-4c52-83f4-1ce7e92da051,coffee_sensors_v2,1.0,23.46,15.57,aws-dev-01,36.0,28.0,2018-09-10T08:03:20.977299562Z,sensor
983,d32af1e5-b70d-4cf1-a055-c0b020e008f3,coffee_sensors_v2,1.0,23.8,16.26,aws-dev-01,27.0,33.0,2018-09-10T08:54:37.055712259Z,sensor
984,c74d0bc9-9322-47d8-969b-d66574bc7dbe,coffee_sensors_v2,1.0,20.84,-1.0,aws-dev-01,35.0,22.0,2018-09-10T14:58:28.733444393Z,sensor
985,980f560f-0862-4851-a835-b12efa062f05,coffee_sensors_v2,1.0,18.66,34.36,aws-dev-01,35.0,22.0,2018-09-10T15:58:34.836903018Z,sensor
986,8104f101-bd23-44a5-bb0c-98d064a19742,coffee_sensors_v2,1.0,17.08,33.43,aws-dev-01,54.0,16.0,2018-09-10T16:58:43.930739729Z,sensor
987,7ef67477-ea45-42c8-826b-c8033b5500bc,coffee_sensors_v2,1.0,-27.27,-0.03,aws-dev-01,38.0,22.0,2018-09-11T13:40:52.64823125Z,sensor
988,a335cea2-44af-4a2f-9226-8898b42f6619,coffee_sensors_v2,1.0,16.58,29.1,aws-dev-01,61.0,17.0,2018-09-10T18:58:56.138607663Z,sensor
989,066728ac-1169-4c17-a7b1-bbd3695610f2,coffee_sensors_v2,1.0,-18.5,0.95,aws-dev-01,45.0,26.0,2018-09-11T12:03:36.47558416Z,sensor
990,b135f28f-eef0-41dd-bc80-c1997f76b172,coffee_sensors_v2,1.0,,,aws-dev-02,43.0,27.0,2018-09-11T12:05:14.631034577Z,sensor
991,d4775393-15e9-4b9c-aa2e-bc713dc209b5,coffee_sensors_v2,1.0,,,aws-dev-02,44.0,23.0,2018-09-11T12:20:35.955566643Z,sensor
992,7839bb0f-8563-45c2-9c33-029cc6c5023f,coffee_sensors_v2,1.0,,,aws-dev-02,48.0,22.0,2018-09-11T12:25:42.068541034Z,sensor
993,2ca153e4-dfe8-47e7-977e-cdea766286bd,coffee_sensors_v2,1.0,,,aws-dev-02,48.0,22.0,2018-09-11T13:33:16.05233927Z,sensor
994,6e16cd5e-a661-4b01-a6f3-a0f0bbbfe4d2,coffee_sensors_v2,1.0,17.72,23.32,aws-dev-01,39.0,22.0,2018-09-11T14:42:55.288344577Z,sensor
995,e2fa957f-25c0-4778-b078-5189570e4b31,coffee_sensors_v2,1.0,15.74,21.19,aws-dev-01,51.0,16.0,2018-09-11T18:43:27.699008092Z,sensor
996,297cf798-17d5-4c14-b512-af95d6839b37,coffee_sensors_v2,1.0,13.89,24.41,aws-dev-01,79.0,12.0,2018-09-12T02:44:46.493442426Z,sensor
997,cdf8d5ac-43ea-4624-99eb-a4b842bac639,coffee_sensors_v2,1.0,14.6,19.72,aws-dev-01,68.0,14.0,2018-09-12T04:45:01.703021594Z,sensor
998,feeeaffc-5051-44b1-8f56-e21350ca55b3,coffee_sensors_v2,1.0,16.51,21.0,aws-dev-01,43.0,19.0,2018-09-11T16:43:10.475248956Z,sensor
999,540c0217-3d0a-4a64-9cf2-b646d605ddf1,coffee_sensors_v2,1.0,,,aws-dev-02,49.0,20.0,2018-09-11T15:33:36.223761029Z,sensor
1000,919709bd-a2cb-4639-b656-f43ed2c653dd,coffee_sensors_v2,1.0,,,aws-dev-02,54.0,18.0,2018-09-11T17:33:48.439583901Z,sensor
1001,11ef702b-44f5-45af-901c-523db4038107,coffee_sensors_v2,1.0,,,aws-dev-02,64.0,15.0,2018-09-11T20:34:06.760194736Z,sensor
1002,f21f7ecd-ec88-4b97-b395-8309e1751b39,coffee_sensors_v2,1.0,,,aws-dev-02,96.0,13.0,2018-09-12T02:34:55.458519106Z,sensor
1003,04a10454-65a7-437d-8aa5-bac86b9a8f6e,coffee_sensors_v2,1.0,16.88,26.85,aws-dev-01,40.0,18.0,2018-09-12T15:52:55.316967738Z,sensor
1004,8adaa534-08c1-4193-a14e-b55e7698fc6b,coffee_sensors_v2,1.0,14.09,24.64,aws-dev-01,61.0,13.0,2018-09-12T23:54:01.145745165Z,sensor
1005,493eafc7-012b-4154-bcfb-1562c47567e2,coffee_sensors_v2,1.0,16.21,27.58,aws-dev-01,46.0,16.0,2018-09-12T16:53:04.41204342Z,sensor
1006,3b8a2e0e-e956-4e46-bbec-e05b11330935,coffee_sensors_v2,1.0,14.63,21.31,aws-dev-01,53.0,14.0,2018-09-12T21:53:42.950896416Z,sensor
1007,bbeee7e6-908c-4c24-93cf-1d395bf279e9,coffee_sensors_v2,1.0,,,aws-dev-02,54.0,22.0,2018-09-12T14:36:33.704244099Z,sensor
1008,c7fea74e-3790-43e4-beb2-8f55a51c0750,coffee_sensors_v2,1.0,,,aws-dev-02,73.0,18.0,2018-09-12T17:36:52.019807933Z,sensor
1009,000b0903-7562-41fc-b8b6-d00328d002a1,coffee_sensors_v2,1.0,,,aws-dev-02,99.0,13.0,2018-09-12T23:37:46.724352465Z,sensor
1010,5667959d-0c96-4454-9b86-3f4b7c93a427,coffee_sensors_v2,1.0,,,aws-dev-02,99.0,13.0,2018-09-13T03:38:17.221973817Z,sensor
1011,b2a199b7-e0dc-4307-b547-0acfb4fbc543,coffee_sensors_v2,1.0,90.86,-0.65,aws-dev-03,,,2018-09-13T08:27:13.506363159Z,sensor
1012,fd9e0f1b-638b-44d5-995e-c2c7fae3ad6f,coffee_sensors_v2,1.0,26.69,-0.25,aws-dev-03,40.0,22.0,2018-09-13T10:50:27.301904696Z,sensor
1013,1fb33dd8-e636-4a3c-98d1-b932d7561617,coffee_sensors_v2,1.0,28.53,14.95,aws-dev-03,29.0,29.0,2018-09-13T12:05:40.217127447Z,sensor
1014,a435b848-13dd-4da7-88ac-17c2254dcd6e,coffee_sensors_v2,1.0,27.42,0.03,aws-dev-03,41.0,23.0,2018-09-13T11:26:08.715535338Z,sensor
1015,8326a16c-e511-457c-b89f-b7dcdff02124,coffee_sensors_v2,1.0,25.88,7.47,aws-dev-03,32.0,25.0,2018-09-13T14:14:29.009754765Z,sensor
1016,62423055-d60b-4a91-881c-ca706c9c7c83,coffee_sensors_v2,1.0,,,aws-dev-02,71.0,24.0,2018-09-13T09:39:03.907247293Z,sensor
1017,0c2fe525-06a7-4d87-baea-3cd8ef91fe71,coffee_sensors_v2,1.0,,,aws-dev-02,90.0,19.0,2018-09-13T16:39:57.737558314Z,sensor
1018,acd2869a-4be1-4ce8-aa4a-8d53b73c83ac,coffee_sensors_v2,1.0,,,aws-dev-02,91.0,16.0,2018-09-13T18:40:12.902395073Z,sensor
1019,57056baa-63b9-433b-86a0-049a30485a35,coffee_sensors_v2,1.0,,,aws-dev-02,99.0,16.0,2018-09-13T21:40:40.257065575Z,sensor
1020,3bb9f8b0-432d-445c-99de-b245fc93fa40,coffee_sensors_v2,1.0,26.15,-0.11,aws-dev-03,,,2018-09-13T11:20:35.900057489Z,sensor
1021,2f92522b-823f-4127-9b8d-1bf1954a34e6,coffee_sensors_v2,1.0,93.98,34.64,aws-dev-03,57.0,24.0,2018-09-14T11:27:30.198776255Z,sensor
1022,0b844b96-ae2b-4781-9940-d787d3c2386b,coffee_sensors_v2,1.0,30.18,69.03,aws-dev-03,53.0,23.0,2018-09-14T12:22:01.088949319Z,sensor
1023,91f6a103-4947-437d-975c-73e644e319b8,coffee_sensors_v2,1.0,32.06,62.89,aws-dev-03,54.0,23.0,2018-09-14T12:26:31.829060944Z,sensor
1024,ef2b16bf-043f-42fb-a1ea-cc9efe832ead,coffee_sensors_v2,1.0,22.02,-0.73,aws-dev-01,35.0,23.0,2018-09-14T13:43:51.448784053Z,sensor
1025,cda44bc4-a9d7-4688-bf20-3b7cc70d8dae,coffee_sensors_v2,1.0,24.54,2.34,aws-dev-03,19.0,39.0,2018-09-14T12:52:56.322380934Z,sensor
1026,3fe3d6d4-e6c8-4924-baf8-927befde7dbe,coffee_sensors_v2,1.0,23.6,40.72,aws-dev-03,34.0,26.0,2018-09-14T13:08:16.839252863Z,sensor
1027,7bc939f4-b8c7-4e60-aefa-c322b87fe5d3,coffee_sensors_v2,1.0,,,aws-dev-02,79.0,27.0,2018-09-14T10:42:56.480717065Z,sensor
1028,6397df17-3ab2-4031-9f03-c61271478551,coffee_sensors_v2,1.0,,,aws-dev-02,76.0,27.0,2018-09-14T11:43:05.613966458Z,sensor
1029,6b2668ce-0a10-42a1-868c-d11340b851b3,coffee_sensors_v2,1.0,23.09,-0.67,aws-dev-03,,,2018-09-14T13:23:37.162021283Z,sensor
1030,44e171d3-1e90-4eed-b4e2-09cfff260057,coffee_sensors_v2,1.0,25.64,44.49,aws-dev-01,38.0,21.0,2018-09-14T16:08:09.693794377Z,sensor
1031,75a9e8e1-393d-47e3-aaa0-93c33c4537d1,coffee_sensors_v2,1.0,22.69,44.26,aws-dev-01,55.0,17.0,2018-09-14T20:08:54.240536279Z,sensor
1032,c5ef383a-e4fc-4d45-8984-7b194bb88ac2,coffee_sensors_v2,1.0,24.44,44.56,aws-dev-01,81.0,14.0,2018-09-15T00:09:38.665581721Z,sensor
1033,fd370af1-207c-4118-b6c2-369a31e863da,coffee_sensors_v2,1.0,24.27,45.66,aws-dev-01,93.0,14.0,2018-09-15T02:10:06.920667425Z,sensor
1034,3f5935f0-4c0c-4d1b-a19e-6c19c6cf4363,coffee_sensors_v2,1.0,25.48,11.51,aws-dev-03,91.0,14.0,2018-09-15T04:12:27.361290583Z,sensor
1035,fd2e6389-9c44-4db9-b5e3-489c2d7f8fd0,coffee_sensors_v2,1.0,22.45,9.45,aws-dev-03,57.0,16.0,2018-09-14T17:10:40.021951364Z,sensor
1036,48bc47a2-f53e-4107-a1bd-1fc8cc8b5749,coffee_sensors_v2,1.0,24.1,45.94,aws-dev-01,96.0,14.0,2018-09-15T04:10:29.180036611Z,sensor
1037,000bc894-fa35-4799-8aa2-c00dc1b66428,coffee_sensors_v2,1.0,24.33,9.59,aws-dev-03,,,2018-09-14T15:10:20.645494828Z,sensor
1038,f66e3946-3a22-4973-9fa8-f26ebdcf515e,coffee_sensors_v2,1.0,24.0,-0.53,aws-dev-01,,,2018-09-14T14:01:18.459377866Z,sensor
1039,cb76e5e7-0924-4b74-8efe-852162e48adc,coffee_sensors_v2,1.0,33.1,49.71,aws-dev-01,58.0,24.0,2018-09-15T12:11:58.127116555Z,sensor
1040,342f274f-7b22-4643-bdba-f6cfb2528d9b,coffee_sensors_v2,1.0,33.64,50.4,aws-dev-01,55.0,24.0,2018-09-15T14:12:20.390271025Z,sensor
1041,86ddd8bd-58c3-4ce1-ba65-34acffb9a4ec,coffee_sensors_v2,1.0,27.69,9.83,aws-dev-03,87.0,14.0,2018-09-15T19:14:58.78392018Z,sensor
1042,b85522a5-a4d6-4892-8c42-a9653643f88c,coffee_sensors_v2,1.0,29.71,52.11,aws-dev-01,,,2018-09-15T20:13:50.971276693Z,sensor
1043,6d991a85-dfc2-4562-adc4-82d609c908eb,coffee_sensors_v2,1.0,28.47,11.34,aws-dev-03,,,2018-09-16T00:16:03.238899565Z,sensor
1044,003e1d78-53ec-4aa6-965a-c2993f3888b0,coffee_sensors_v2,1.0,29.57,10.58,aws-dev-03,,,2018-09-16T05:17:28.821422119Z,sensor
1045,6e307713-cdaa-46d8-8c02-b4791c8ca340,coffee_sensors_v2,1.0,31.86,54.68,aws-dev-01,,,2018-09-16T00:14:53.52388582Z,sensor
1046,57c8dda9-94c3-4d32-8c02-ee8cebf4cb81,coffee_sensors_v2,1.0,33.3,57.25,aws-dev-01,,,2018-09-16T04:16:02.075983879Z,sensor
1047,d9984d8f-ac33-424a-9783-b06afe22fb82,coffee_sensors_v2,1.0,28.3,49.2,aws-dev-01,,,2018-09-15T15:12:37.336260286Z,sensor
1048,cc90735b-d0fc-4c03-8894-2b1ad2c5db3c,coffee_sensors_v2,1.0,,,aws-dev-02,43.0,18.0,2018-09-16T16:11:43.693538237Z,sensor
1049,8383dfd5-7659-4995-9223-76148285ec62,coffee_sensors_v2,1.0,,,aws-dev-02,99.0,12.0,2018-09-17T01:12:58.741902077Z,sensor
1050,6ef08ffb-9c28-4b33-9599-70ddc77c6f4b,coffee_sensors_v2,1.0,32.33,58.96,aws-dev-01,,,2018-09-16T20:19:42.093492404Z,sensor
1051,a70df492-7322-4673-a0a9-73ac7910486d,coffee_sensors_v2,1.0,29.47,10.98,aws-dev-03,,,2018-09-17T00:21:45.062973656Z,sensor
1052,631544b3-fc3a-41ab-a572-74702a222db1,coffee_sensors_v2,1.0,31.05,57.95,aws-dev-01,,,2018-09-17T01:21:07.850938461Z,sensor
1053,19c11cba-38b3-4e61-ba02-de551ff45222,coffee_sensors_v2,1.0,30.92,53.32,aws-dev-01,,,2018-09-17T03:21:42.173759805Z,sensor
1054,dbdb4b4a-e1fd-4a42-b4e4-3280f0399623,coffee_sensors_v2,1.0,36.02,58.76,aws-dev-01,,,2018-09-17T05:22:16.375100409Z,sensor
1055,d67d6ed0-0b25-4b38-8901-1faa95b4c01c,coffee_sensors_v2,1.0,33.3,56.74,aws-dev-01,,,2018-09-16T17:18:50.686374019Z,sensor
1056,a63f1277-6880-4455-ac7f-de90ebccffbb,coffee_sensors_v2,1.0,33.5,56.84,aws-dev-01,,,2018-09-16T23:20:33.537703523Z,sensor
1057,f7bff61e-c7f2-421e-aa49-b5eff2aeb3e3,coffee_sensors_v2,1.0,,,aws-dev-02,94.0,19.0,2018-09-17T07:13:50.514654481Z,sensor
1058,e09724ce-714b-4327-b3b2-5f8fa472919f,coffee_sensors_v2,1.0,37.16,58.36,aws-dev-01,,,2018-09-17T14:24:50.535862258Z,sensor
1059,55d50c2a-1921-49a2-81b8-8c201843b0f1,coffee_sensors_v2,1.0,35.75,10.12,aws-dev-03,,,2018-09-17T21:27:32.542646352Z,sensor
1060,333a2cd3-b0c1-41c7-b2f4-dea5b1179468,coffee_sensors_v2,1.0,35.28,10.22,aws-dev-03,,,2018-09-17T22:27:49.683775839Z,sensor
1061,7269074e-20c6-4230-9ab2-d4ff151d3bb2,coffee_sensors_v2,1.0,34.21,11.59,aws-dev-03,,,2018-09-18T00:28:23.965756896Z,sensor
1062,5cfd602f-e22c-43b7-90cb-c93d881e94f6,coffee_sensors_v2,1.0,37.36,10.7,aws-dev-03,,,2018-09-17T11:24:41.334781861Z,sensor
1063,9e9dda0d-d6e8-4821-ae4a-b8c78eedc85b,coffee_sensors_v2,1.0,37.3,10.42,aws-dev-03,,,2018-09-17T13:25:15.554121572Z,sensor
1064,420abacd-325c-4931-a5d1-3757d94377f4,coffee_sensors_v2,1.0,35.05,11.3,aws-dev-03,,,2018-09-17T15:25:49.804388797Z,sensor
1065,de8c7f2c-a009-4d92-944a-70a027a16ffd,coffee_sensors_v2,1.0,37.2,62.79,aws-dev-01,,,2018-09-18T04:28:50.51516272Z,sensor
1066,12fa87c6-bb1f-4d75-bcd6-6cc73439f3b3,coffee_sensors_v2,1.0,19.57,40.21,aws-dev-01,44.0,24.0,2018-09-19T09:11:01.56321782Z,sensor
1067,df62d9b9-b373-4aaa-b01f-ec17848152a7,coffee_sensors_v2,1.0,23.46,7.93,aws-dev-03,33.0,31.0,2018-09-19T09:14:56.664487116Z,sensor
1068,c1ee9136-ffc6-435f-8a27-8909fe256c22,coffee_sensors_v2,1.0,-12.86,-0.47,aws-dev-01,,,2018-09-19T05:35:58.940207118Z,sensor
1069,4d05e50e-10a6-4640-aa32-7c0220d2b581,coffee_sensors_v2,1.0,40.59,68.33,aws-dev-01,,,2018-09-18T18:32:50.347818939Z,sensor
1070,279dbf61-46a7-449f-86e3-a4591605853c,coffee_sensors_v2,1.0,41.12,14.37,aws-dev-03,,,2018-09-19T06:36:57.609466111Z,sensor
1071,31da939c-f8fe-462e-8f74-76f41eb71108,coffee_sensors_v2,1.0,43.48,66.62,aws-dev-01,,,2018-09-19T08:36:50.319226836Z,sensor
1072,3090be78-d343-410d-804b-ebc53b2cb613,coffee_sensors_v2,1.0,40.12,13.2,aws-dev-03,,,2018-09-18T18:33:32.080745447Z,sensor
1073,88213cb3-31ae-40d8-9137-0cc774fab241,coffee_sensors_v2,1.0,24.6,3.38,aws-dev-01,,,2018-09-18T21:33:41.783931801Z,sensor
1074,1792419d-5177-4aa2-b337-d110b22e3594,coffee_sensors_v2,1.0,9.73,0.09,aws-dev-03,,,2018-09-19T03:36:06.277380565Z,sensor
1075,bb3bf2e8-fa81-46bc-9375-30d16cffbcd7,coffee_sensors_v2,1.0,22.72,40.53,aws-dev-01,54.0,18.0,2018-09-19T17:12:36.514830533Z,sensor
1076,01ab544a-f949-4e7b-843a-4b38e738010b,coffee_sensors_v2,1.0,23.06,40.72,aws-dev-01,57.0,16.0,2018-09-19T20:13:06.862298079Z,sensor
1077,89bddb81-445d-4127-8f78-de31b26dceba,coffee_sensors_v2,1.0,23.76,42.33,aws-dev-01,84.0,11.0,2018-09-20T00:13:54.390907001Z,sensor
1078,eb252982-7a8d-42f1-ac56-40a955d650b1,coffee_sensors_v2,1.0,29.41,9.07,aws-dev-03,32.0,29.0,2018-09-19T12:15:23.952354376Z,sensor
1079,25a40a54-6c22-4e09-92cc-9a8be501dffc,coffee_sensors_v2,1.0,25.11,9.1,aws-dev-03,30.0,29.0,2018-09-19T13:15:35.061266231Z,sensor
1080,b6014664-92f5-4bc6-8ee8-1e0f4158ce4a,coffee_sensors_v2,1.0,23.7,8.71,aws-dev-03,82.0,11.0,2018-09-20T00:17:31.284734877Z,sensor
1081,f98fc318-6af1-4e56-953f-c3d8fc0d8e17,coffee_sensors_v2,1.0,24.5,9.54,aws-dev-03,93.0,11.0,2018-09-20T02:17:50.590292119Z,sensor
1082,5ae660fd-5f7d-46aa-981e-d41ed8ce0d84,coffee_sensors_v2,1.0,,,aws-dev-02,55.0,21.0,2018-09-19T15:06:46.531100805Z,sensor
1083,8a62ef37-eaaa-4b15-85c3-932be83e87ca,coffee_sensors_v2,1.0,,,aws-dev-02,95.0,12.0,2018-09-20T04:08:32.385964745Z,sensor
1084,68e7e572-1575-40a1-a14a-da07f7a8cbcb,coffee_sensors_v2,1.0,25.27,81.47,aws-dev-01,99.0,15.0,2018-09-20T21:17:36.091880719Z,sensor
1085,3184571c-cd37-4e99-b0f0-1760445e3ae5,coffee_sensors_v2,1.0,29.67,12.37,aws-dev-03,99.0,14.0,2018-09-21T00:21:30.844119489Z,sensor
1086,09c8933a-6760-4fab-9806-32ead505ee18,coffee_sensors_v2,1.0,29.71,81.22,aws-dev-01,99.0,14.0,2018-09-21T02:18:22.941222288Z,sensor
1087,4fcf06cf-63ff-4be2-8423-95530f08f9a4,coffee_sensors_v2,1.0,32.46,10.18,aws-dev-03,35.0,30.0,2018-09-20T12:19:23.55001568Z,sensor
1088,8bbfefbd-6e73-4c8b-9a11-81465c79097c,coffee_sensors_v2,1.0,27.26,75.78,aws-dev-01,80.0,16.0,2018-09-20T16:16:40.41883095Z,sensor
1089,c451f0e2-d2a6-472d-9878-ecf6be8c2c06,coffee_sensors_v2,1.0,28.6,11.51,aws-dev-03,99.0,15.0,2018-09-20T23:21:19.733524373Z,sensor
1090,1e725982-e28c-4157-a5fa-9aeda68a7452,coffee_sensors_v2,1.0,29.34,8.63,aws-dev-03,60.0,18.0,2018-09-20T15:19:56.81660308Z,sensor
1091,1d4f1e41-4ab8-4394-ada5-38037360ba3e,coffee_sensors_v2,1.0,,,aws-dev-02,96.0,12.0,2018-09-20T05:08:38.038518238Z,sensor
1092,ba5547be-9e8a-4d06-bf81-825b2a29903d,coffee_sensors_v2,1.0,,,aws-dev-02,89.0,15.0,2018-09-20T19:10:42.697638488Z,sensor
1093,85c91766-174c-4908-bb47-03c4c35abd82,coffee_sensors_v2,1.0,27.76,85.86,aws-dev-01,99.0,17.0,2018-09-21T04:18:51.087751844Z,sensor
1094,8fb16933-aaaa-4fde-83a7-46de7b28063f,coffee_sensors_v2,1.0,26.62,83.34,aws-dev-01,98.0,19.0,2018-09-21T05:19:02.217785034Z,sensor
1095,fd427a19-a227-4528-b96c-ce9029e37279,coffee_sensors_v2,1.0,31.08,84.24,aws-dev-01,67.0,24.0,2018-09-21T13:20:07.231238629Z,sensor
1096,0c169bf6-607f-4aec-814d-b174fd12c12e,coffee_sensors_v2,1.0,36.15,8.78,aws-dev-03,59.0,30.0,2018-09-21T12:24:14.168262208Z,sensor
1097,7a45040f-9ab2-4f2c-bbb5-a7e1950984b9,coffee_sensors_v2,1.0,,,aws-dev-02,99.0,14.0,2018-09-21T03:11:43.460502206Z,sensor
1098,ff82152b-f879-4f29-9a73-d4cdf747cb08,coffee_sensors_v2,1.0,,,aws-dev-02,99.0,15.0,2018-09-21T05:11:55.703193137Z,sensor
1099,5a7f5dd1-0cc9-4831-91ca-ad611e07a2ef,coffee_sensors_v2,1.0,,,aws-dev-02,80.0,23.0,2018-09-21T10:12:29.250748497Z,sensor
1100,7d042fef-aed5-4344-acc5-64b08d8ad5f3,coffee_sensors_v2,1.0,,,aws-dev-02,75.0,24.0,2018-09-21T11:12:35.3534316Z,sensor
1101,e5a1dc97-9e95-4229-8d76-43068a255b60,coffee_sensors_v2,1.0,29.1,9.44,aws-dev-03,,,2018-09-21T02:21:58.908208053Z,sensor
1102,baf17656-c3b3-4eff-933b-a14d6a4a53d5,coffee_sensors_v2,1.0,27.86,84.65,aws-dev-01,76.0,20.0,2018-09-21T16:20:37.603897667Z,sensor
1103,1bdbbeea-38a8-47d1-b258-31d633e488cc,coffee_sensors_v2,1.0,28.1,83.24,aws-dev-01,99.0,15.0,2018-09-21T20:21:16.160697499Z,sensor
1104,a535dd1e-f6b0-478b-ad13-101974e99622,coffee_sensors_v2,1.0,,,aws-dev-02,99.0,16.0,2018-09-21T18:13:32.118199628Z,sensor
1105,a3902c3d-d67b-46e9-a437-21a83c7b9189,coffee_sensors_v2,1.0,,,aws-dev-02,99.0,16.0,2018-09-21T19:13:38.487362838Z,sensor
1106,e3a4216b-b393-4462-a643-cd275ac693c8,coffee_sensors_v2,1.0,,,aws-dev-02,99.0,14.0,2018-09-22T00:14:25.847265364Z,sensor
1107,9f681789-d79a-4a90-887e-7c61e3b6f326,coffee_sensors_v2,1.0,,,aws-dev-02,99.0,16.0,2018-09-22T07:15:28.714273185Z,sensor
1108,aed91636-2a0d-4f94-967f-627c046c3aa5,coffee_sensors_v2,1.0,,,aws-dev-02,99.0,18.0,2018-09-22T08:15:35.747301149Z,sensor
1109,ef3e4dc5-330b-43c1-9617-ecd96258fdf8,coffee_sensors_v2,1.0,32.86,11.71,aws-dev-03,,,2018-09-22T03:28:12.730025699Z,sensor
1110,3e994dae-d98e-417f-8b28-8e4d4a0277e7,coffee_sensors_v2,1.0,33.84,9.7,aws-dev-03,,,2018-09-22T04:28:29.859815615Z,sensor
1111,d5a44512-e22f-4dcb-ba93-c6133ec73fbc,coffee_sensors_v2,1.0,,,aws-dev-02,92.0,20.0,2018-09-22T10:15:47.095751756Z,sensor
1112,1fc8e2ad-90d8-4691-bf49-379802fd1dfd,coffee_sensors_v2,1.0,,,aws-dev-02,99.0,17.0,2018-09-22T09:15:42.10528754Z,sensor
1113,4a13d72b-f317-45ae-9d76-b0a6e0a05945,coffee_sensors_v2,1.0,32.63,96.53,aws-dev-01,,,2018-09-22T22:28:29.557645785Z,sensor
1114,ccd827bc-de73-497b-b793-948161b0b104,coffee_sensors_v2,1.0,35.42,97.24,aws-dev-01,,,2018-09-23T00:29:03.846131567Z,sensor
1115,939497ea-bb2d-4671-a32d-b6d59fe96e11,coffee_sensors_v2,1.0,34.24,93.71,aws-dev-01,,,2018-09-23T02:29:38.136839523Z,sensor
1116,c824fa8f-a99e-40ef-b92e-b026a5c723c3,coffee_sensors_v2,1.0,34.17,9.07,aws-dev-03,,,2018-09-22T08:29:38.300300043Z,sensor
1117,cc6e7bb5-f16f-45f0-b314-ed836ae01313,coffee_sensors_v2,1.0,36.32,10.1,aws-dev-03,,,2018-09-22T12:30:46.725261738Z,sensor
