,_id,_index,_score,_source.dev_id,_source.relative_humidity_3,_source.temperature_2,_source.time,_type
350,83b66566-6d6f-4290-8620-a7dd2054ff81,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-02T22:11:06.2166205Z,sensor
351,e2c0f6b4-0e17-45ed-9bdb-c9f46ea7551b,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T21:09:24.55741086Z,sensor
352,7e2ef014-6118-4dd1-a0fd-bcba4ac0846e,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-02T23:07:38.531418894Z,sensor
353,dadcc0ee-cb77-43a9-9521-e249630adfdb,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-03T01:01:34.108018653Z,sensor
354,f2c4a5ae-2a1e-4c7c-888b-f0e3a6549e41,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-03T01:17:04.760531748Z,sensor
355,c51d1ddb-6b92-4f2d-9edd-c65efe1baa51,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-03T01:27:26.376710341Z,sensor
356,efdecb4e-c97f-456b-9db5-b34274215b4d,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-03T01:37:54.937111158Z,sensor
357,5fe5e233-44ce-417f-900a-3faef374146b,coffee_sensors,1.0,aws-dev-01,77.0,13.0,2018-09-03T02:29:01.684966623Z,sensor
358,c1f2960f-f364-47b1-a003-d5d3493fcc8b,coffee_sensors,1.0,aws-dev-01,77.0,13.0,2018-09-03T02:34:07.884274374Z,sensor
359,c4d0f0f1-0d46-4372-86c4-3922086f5aa9,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-03T01:06:40.35409706Z,sensor
360,7d7d1d62-b4fa-40fa-b411-89f51cc6502f,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T23:28:18.341408258Z,sensor
361,071ef699-b475-4b83-9ca1-3743abebc47d,coffee_sensors,1.0,aws-dev-01,79.0,13.0,2018-09-03T03:25:32.940092167Z,sensor
362,eced1b66-aedf-4889-ad06-666d8f7fa984,coffee_sensors,1.0,aws-dev-01,77.0,13.0,2018-09-03T04:16:54.059949545Z,sensor
363,fda594c4-f84d-4bed-85c4-59c5c4518e03,coffee_sensors,1.0,aws-dev-01,77.0,13.0,2018-09-03T04:37:18.907182279Z,sensor
364,19889a45-b1fb-461a-a1fc-1ee10a3b56c2,coffee_sensors,1.0,aws-dev-01,75.0,13.0,2018-09-03T04:57:55.731239758Z,sensor
365,0c14e928-4aba-4a05-8acd-dc121f96efb2,coffee_sensors,1.0,aws-dev-01,74.0,14.0,2018-09-03T05:03:02.045188717Z,sensor
366,9659bba6-2690-4689-a3c6-377b8d1872e4,coffee_sensors,1.0,aws-dev-01,61.0,16.0,2018-09-03T16:27:38.578367212Z,sensor
367,8864e52b-09a9-4522-b9b3-8a94e7edc599,coffee_sensors,1.0,aws-dev-01,66.0,14.0,2018-09-03T17:29:05.102137095Z,sensor
368,f8893c5f-c8dd-4a18-9d78-6bd0b39d1cfb,coffee_sensors,1.0,aws-dev-01,78.0,13.0,2018-09-03T02:39:17.16097108Z,sensor
369,1bad30d5-7084-4ec2-a3d0-6528a55b7053,coffee_sensors,1.0,aws-dev-01,59.0,16.0,2018-09-03T16:02:01.53728078Z,sensor
370,6e17ce08-d744-4ed4-8bcb-004aa7cddd46,coffee_sensors,1.0,aws-dev-01,69.0,14.0,2018-09-03T17:49:41.910575156Z,sensor
371,f9ad8517-9d6e-427c-8655-a517cc72a06d,coffee_sensors,1.0,aws-dev-01,41.0,20.0,2018-09-07T15:09:01.491409732Z,sensor
372,26d5c07c-88e2-4c7e-b0df-7175f7b6210a,coffee_sensors,1.0,aws-dev-01,68.0,13.0,2018-09-07T17:01:10.156839805Z,sensor
373,d6520658-dde0-434f-b8a3-3ba31547f3da,coffee_sensors,1.0,aws-dev-01,67.0,13.0,2018-09-07T17:06:19.361449694Z,sensor
374,caf0a56d-611f-419d-8693-4ceb26aaa297,coffee_sensors,1.0,aws-dev-01,63.0,13.0,2018-09-07T19:20:08.939429351Z,sensor
375,74c29cfe-d116-4a05-bc06-6d6f9626cda2,coffee_sensors,1.0,aws-dev-01,63.0,13.0,2018-09-07T19:25:15.012727231Z,sensor
376,74cd8bc6-a6c6-4298-9943-483df6fd5e68,coffee_sensors,1.0,aws-dev-01,63.0,21.0,2018-08-29T13:03:04.717965319Z,sensor
377,d8aee414-48a6-467c-bbc1-0cd7c27876ad,coffee_sensors,1.0,aws-dev-01,62.0,20.0,2018-08-29T13:08:10.802475919Z,sensor
378,223b995e-8bd4-4a08-8432-3a00b366a31f,coffee_sensors,1.0,aws-dev-01,91.0,17.0,2018-08-29T13:38:59.638091724Z,sensor
379,a45ab38b-885f-4e18-bbcf-cacfc34ad34b,coffee_sensors,1.0,aws-dev-01,97.0,16.0,2018-08-29T14:20:02.428149459Z,sensor
380,4160caa8-20c2-4134-878c-b8601a221b9c,coffee_sensors,1.0,aws-dev-01,91.0,16.0,2018-08-29T14:30:14.624492911Z,sensor
381,eb58e1ba-9163-44d7-bad0-211f3f313ff2,coffee_sensors,1.0,aws-dev-01,99.0,15.0,2018-08-29T14:40:28.878489325Z,sensor
382,f5d8bed2-c8e2-490c-b4f5-a6a1d2764b8d,coffee_sensors,1.0,aws-dev-01,,,2018-08-29T14:55:59.244951298Z,sensor
383,780f133f-ecf6-4526-af89-d0441076a879,coffee_sensors,1.0,aws-dev-01,,,2018-08-29T15:32:42.038565514Z,sensor
384,d6dea87c-309a-4bbe-b723-ccfc9b77612c,coffee_sensors,1.0,aws-dev-01,,,2018-08-29T15:43:14.273217676Z,sensor
385,d0d75976-6800-4d6c-aa16-b5f780af866a,coffee_sensors,1.0,aws-dev-01,,,2018-08-29T15:53:46.634849505Z,sensor
386,cab71e36-3387-4cca-883e-22652bd05e0b,coffee_sensors,1.0,aws-dev-01,58.0,16.0,2018-08-30T16:11:50.689541031Z,sensor
387,631b8eec-ec96-4d55-a9af-e7950c9592a5,coffee_sensors,1.0,aws-dev-01,59.0,16.0,2018-08-30T16:22:03.109761062Z,sensor
388,7690483c-661e-4166-8850-bcbd71af329a,coffee_sensors,1.0,aws-dev-01,58.0,16.0,2018-08-30T17:08:41.252644944Z,sensor
389,dafb163b-34ea-4ec0-ab86-fbc18d1b0059,coffee_sensors,1.0,aws-dev-01,,,2018-08-29T16:41:11.514807562Z,sensor
390,c3d726d9-0a00-4a2d-8585-5a307d0245d2,coffee_sensors,1.0,aws-dev-01,,,2018-08-29T16:56:59.855357103Z,sensor
391,e4b06117-7e6d-4765-9e1a-be47898db062,coffee_sensors,1.0,aws-dev-01,,,2018-08-29T17:07:32.240062416Z,sensor
392,beafb152-17bf-47e2-b932-25f98b9ce12b,coffee_sensors,1.0,aws-dev-01,,,2018-08-29T17:54:57.754781481Z,sensor
393,bb07d34d-40cd-4fa7-8efb-6265ec06127f,coffee_sensors,1.0,aws-dev-01,,,2018-08-30T16:32:27.479469811Z,sensor
394,642e1090-3396-49c3-b798-7c8817ee09da,coffee_sensors,1.0,aws-dev-01,,,2018-08-30T16:53:07.335093899Z,sensor
395,ee4119ca-2af4-4c81-a065-a950dd4bb476,coffee_sensors,1.0,aws-dev-01,58.0,16.0,2018-08-30T17:29:05.947155427Z,sensor
396,d0941471-8ab7-455a-ab38-2e8b0f6f638a,coffee_sensors,1.0,aws-dev-01,57.0,16.0,2018-08-30T18:20:31.900293551Z,sensor
397,aa649eb8-a1e0-4dd3-9896-d4c6d7b412de,coffee_sensors,1.0,aws-dev-01,57.0,16.0,2018-08-30T18:25:44.097684694Z,sensor
398,9f2fa9b2-10e6-48b9-97ed-efecaff57b0e,coffee_sensors,1.0,aws-dev-01,57.0,16.0,2018-08-30T18:56:21.554531982Z,sensor
399,20bb87f2-0ab2-4e73-a15e-8f5526aab4b4,coffee_sensors,1.0,aws-dev-01,56.0,16.0,2018-08-30T19:01:31.157488815Z,sensor
400,751a38b8-8d03-4123-b353-6af4b185774c,coffee_sensors,1.0,aws-dev-01,56.0,15.0,2018-08-30T19:47:44.452399446Z,sensor
401,e2f64c46-7442-4884-baed-01dfff0d8258,coffee_sensors,1.0,aws-dev-01,57.0,16.0,2018-08-30T18:10:19.96097371Z,sensor
402,86dbc4e0-d7c4-4a20-abb4-4f285c651f5d,coffee_sensors,1.0,aws-dev-01,57.0,16.0,2018-08-30T18:30:50.31552441Z,sensor
403,907d7428-4528-4f8e-ab7d-b52790c72e08,coffee_sensors,1.0,aws-dev-01,56.0,15.0,2018-08-30T19:11:49.8477643Z,sensor
404,b657f87e-c013-447d-90c2-6ee097929a4a,coffee_sensors,1.0,aws-dev-01,69.0,13.0,2018-08-30T22:12:14.298051172Z,sensor
405,42b5d8d2-a63d-4d88-acc7-ab1f293fa8a6,coffee_sensors,1.0,aws-dev-01,69.0,13.0,2018-08-30T22:22:36.347569703Z,sensor
406,4e21b16f-986e-431a-ab2c-c39c9af5c8a6,coffee_sensors,1.0,aws-dev-01,69.0,12.0,2018-08-30T23:08:56.156371375Z,sensor
407,ec0cb176-a8be-4d4a-b4f7-f295fc237401,coffee_sensors,1.0,aws-dev-01,69.0,13.0,2018-08-30T22:07:08.07881143Z,sensor
408,efa4492e-c4c0-4d06-a14d-beae4f573b2f,coffee_sensors,1.0,aws-dev-01,56.0,15.0,2018-08-30T20:18:24.704977514Z,sensor
409,d7b2186b-3b58-4375-921a-68aa953936c6,coffee_sensors,1.0,aws-dev-01,58.0,15.0,2018-08-30T21:04:59.572010425Z,sensor
410,2dfc4056-2f53-4bf8-8403-5b4d3c542441,coffee_sensors,1.0,aws-dev-01,68.0,13.0,2018-08-30T21:51:43.456590237Z,sensor
411,d34f43b5-2689-4ea4-93ff-aa8fb6d67023,coffee_sensors,1.0,aws-dev-01,70.0,13.0,2018-08-30T22:01:58.874425367Z,sensor
412,d4d98309-9cf0-4add-b381-f316f570376b,coffee_sensors,1.0,aws-dev-01,,,2018-08-30T20:59:50.164976631Z,sensor
413,35b95c17-13ae-4500-ae8f-94d7e1ebf3ff,coffee_sensors,1.0,aws-dev-01,69.0,12.0,2018-08-30T23:34:44.639127633Z,sensor
414,58653f96-269d-4c17-aa8f-ac6982ca1712,coffee_sensors,1.0,aws-dev-01,69.0,12.0,2018-08-30T23:50:06.274806208Z,sensor
415,1d038827-320b-44f7-b8c4-2fbb1ce9781d,coffee_sensors,1.0,aws-dev-01,69.0,12.0,2018-08-31T00:15:55.303734987Z,sensor
416,b54f5feb-101a-4e18-af24-f9a586b043ee,coffee_sensors,1.0,aws-dev-01,69.0,12.0,2018-08-31T00:31:31.953804435Z,sensor
417,00fe6ab4-f5d1-47bd-8b95-331289620b8c,coffee_sensors,1.0,aws-dev-01,69.0,12.0,2018-08-31T00:57:21.840886571Z,sensor
418,16b03502-b33d-461a-b384-84a16c6730d5,coffee_sensors,1.0,aws-dev-01,69.0,12.0,2018-08-31T01:33:10.452809515Z,sensor
419,79bea4db-c713-4132-9a0b-3668acd04e8f,coffee_sensors,1.0,aws-dev-01,,,2018-08-31T00:21:10.319239076Z,sensor
420,c790f8ab-d6f7-4b46-948a-610e52f2d4e4,coffee_sensors,1.0,aws-dev-01,,,2018-08-31T00:26:25.532277226Z,sensor
421,a68d66fd-79b0-4c60-b858-0b6952fdf8ce,coffee_sensors,1.0,aws-dev-01,,,2018-08-31T00:41:56.166198382Z,sensor
422,751246f9-d7f3-45b7-b5fc-2ac57ec42202,coffee_sensors,1.0,aws-dev-01,69.0,12.0,2018-08-31T01:59:05.499995164Z,sensor
423,da914be6-0c00-4399-adbe-a09687143a2d,coffee_sensors,1.0,aws-dev-01,70.0,12.0,2018-08-31T02:14:30.123261817Z,sensor
424,1b1ef579-3b6b-49cf-8a66-d5a55455ee1f,coffee_sensors,1.0,aws-dev-01,70.0,12.0,2018-08-31T03:26:51.059120763Z,sensor
425,afe7fe0e-88f0-45c5-86ca-c62cec3b3089,coffee_sensors,1.0,aws-dev-01,71.0,12.0,2018-08-31T03:47:18.892517004Z,sensor
426,a3fa08fe-b7da-446b-86e5-84628d980255,coffee_sensors,1.0,aws-dev-01,71.0,12.0,2018-08-31T04:02:40.527343695Z,sensor
427,8e8b5e6d-f774-4afd-8c85-c22ec2731dd1,coffee_sensors,1.0,aws-dev-01,71.0,12.0,2018-08-31T04:23:23.364449191Z,sensor
428,5ac1ab76-5883-4290-ad4b-ddda44f61bef,coffee_sensors,1.0,aws-dev-01,71.0,12.0,2018-08-31T04:28:32.573837439Z,sensor
429,4250257a-3f23-41d7-9b6d-a347271d13a2,coffee_sensors,1.0,aws-dev-01,70.0,12.0,2018-08-31T03:21:41.84974587Z,sensor
430,3a3f9cd0-8d75-408b-bdb7-d735d5e685b1,coffee_sensors,1.0,aws-dev-01,,,2018-08-31T02:24:51.354249175Z,sensor
431,e5311539-897d-43ab-bc56-d1c5b155eb54,coffee_sensors,1.0,aws-dev-01,71.0,13.0,2018-08-31T05:19:55.666034645Z,sensor
432,b84b95ae-e20f-4521-bcbe-16623695b638,coffee_sensors,1.0,aws-dev-01,68.0,14.0,2018-08-31T05:40:29.640034476Z,sensor
433,e8d76a15-de92-4f83-9978-77e746183258,coffee_sensors,1.0,aws-dev-01,59.0,16.0,2018-08-31T06:47:41.245685491Z,sensor
434,b872695f-7fe0-4a05-b380-77ec8d41b144,coffee_sensors,1.0,aws-dev-01,59.0,16.0,2018-08-31T07:02:59.842249876Z,sensor
435,e3ee48b7-05e0-45fb-ab06-802e7ad94694,coffee_sensors,1.0,aws-dev-01,54.0,17.0,2018-08-31T07:39:10.295666714Z,sensor
436,3ade82a9-3415-4859-a662-68ed734e3a60,coffee_sensors,1.0,aws-dev-01,52.0,18.0,2018-08-31T08:15:05.744117668Z,sensor
437,d3e0306d-2f96-49bb-90c2-b4d32aea1148,coffee_sensors,1.0,aws-dev-01,45.0,21.0,2018-08-31T09:27:11.661162011Z,sensor
438,e6240225-293a-4645-81d3-3e8896da2a95,coffee_sensors,1.0,aws-dev-01,58.0,15.0,2018-08-31T15:58:45.546600696Z,sensor
439,ed850694-a8cc-4731-b782-8e536eb33962,coffee_sensors,1.0,aws-dev-01,59.0,15.0,2018-08-31T16:19:16.302539794Z,sensor
440,a851da1f-84d0-4c4c-ba0b-e0c0cf9d255f,coffee_sensors,1.0,aws-dev-01,61.0,15.0,2018-08-31T17:10:36.381299085Z,sensor
441,372ae4f6-a5a2-46c5-8066-ffffee1569ab,coffee_sensors,1.0,aws-dev-01,62.0,15.0,2018-08-31T17:20:51.868155276Z,sensor
442,6b43f6fa-ad00-4f62-ac01-d66d4006c5dc,coffee_sensors,1.0,aws-dev-01,62.0,15.0,2018-08-31T17:41:25.636465666Z,sensor
443,a1617a86-7a7b-4cf6-8edc-1866b65b0870,coffee_sensors,1.0,aws-dev-01,64.0,15.0,2018-08-31T18:22:30.301248847Z,sensor
444,5fe9e371-e2d6-47dc-83dc-7f75d4e79b0a,coffee_sensors,1.0,aws-dev-01,68.0,14.0,2018-08-31T19:45:03.658026046Z,sensor
445,4152e7a5-1af7-4ac0-bee9-8a34a90a3bc0,coffee_sensors,1.0,aws-dev-01,70.0,14.0,2018-08-31T20:10:50.036336371Z,sensor
446,7bf80615-4f5c-473a-bc28-3e0d806787dd,coffee_sensors,1.0,aws-dev-01,67.0,14.0,2018-08-31T20:41:41.937676426Z,sensor
447,f1dea747-6e98-4225-ab58-fe8a6247700c,coffee_sensors,1.0,aws-dev-01,68.0,14.0,2018-08-31T21:02:09.789833182Z,sensor
448,4657602d-6a54-4e3b-93e8-3aee910e4e89,coffee_sensors,1.0,aws-dev-01,,,2018-08-31T19:34:48.029588906Z,sensor
449,1c878dce-131c-457c-a7d1-ac86a9482b42,coffee_sensors,1.0,aws-dev-01,65.0,14.0,2018-08-31T21:38:14.260761749Z,sensor
450,62d0018d-cc49-4a75-8ab3-a4dbd64f327e,coffee_sensors,1.0,aws-dev-01,66.0,14.0,2018-08-31T22:03:48.312825379Z,sensor
451,c7668ee7-45d2-405d-9271-7c33fa4507d5,coffee_sensors,1.0,aws-dev-01,66.0,14.0,2018-08-31T22:45:13.967895434Z,sensor
452,5f1063e9-78ec-4fd6-801a-37ac6687ab03,coffee_sensors,1.0,aws-dev-01,66.0,14.0,2018-08-31T23:05:38.789107723Z,sensor
453,ac39a164-433d-4e82-9abe-e8be3519b8f4,coffee_sensors,1.0,aws-dev-01,71.0,14.0,2018-08-31T23:56:55.895720966Z,sensor
454,2456068f-c0d9-4328-bf2a-21cf9fedc406,coffee_sensors,1.0,aws-dev-01,75.0,13.0,2018-09-01T00:17:38.742630081Z,sensor
455,ee41230b-9068-495f-80ce-1768d3b19843,coffee_sensors,1.0,aws-dev-01,75.0,13.0,2018-09-01T01:19:05.223985526Z,sensor
456,5548a94c-0871-4242-89ea-5944e61ed712,coffee_sensors,1.0,aws-dev-01,66.0,14.0,2018-08-31T22:08:57.49737051Z,sensor
457,8c211e8d-c0b5-47f7-b034-3e2377f8dbff,coffee_sensors,1.0,aws-dev-01,,,2018-08-31T21:28:01.625673177Z,sensor
458,42e3d657-980b-4e15-ac95-d9c1e1b48cd0,coffee_sensors,1.0,aws-dev-01,76.0,13.0,2018-09-01T01:44:39.269180335Z,sensor
459,c950a367-5838-4184-9b54-cbbc0627c085,coffee_sensors,1.0,aws-dev-01,76.0,13.0,2018-09-01T02:00:09.903320276Z,sensor
460,6408fcfc-fe98-4c75-9ab6-4aa00891d08e,coffee_sensors,1.0,aws-dev-01,75.0,13.0,2018-09-01T02:05:19.109627766Z,sensor
461,64e9ef44-6dc1-41c7-91d9-32286db3f73e,coffee_sensors,1.0,aws-dev-01,75.0,13.0,2018-09-01T02:25:46.941068812Z,sensor
462,cfa2fef2-0608-4cab-ad9b-8ececa5d5a0a,coffee_sensors,1.0,aws-dev-01,76.0,13.0,2018-09-01T02:51:33.045483187Z,sensor
463,910144ea-4f8f-4bb5-8443-55256a5aebc4,coffee_sensors,1.0,aws-dev-01,77.0,13.0,2018-09-01T03:37:58.884977921Z,sensor
464,13493e1d-abee-45e6-8945-118da0916781,coffee_sensors,1.0,aws-dev-01,77.0,13.0,2018-09-01T03:43:05.087027805Z,sensor
465,ac04c30e-bfc2-4186-9bd5-551746a8ce6b,coffee_sensors,1.0,aws-dev-01,77.0,13.0,2018-09-01T04:03:45.053255162Z,sensor
466,b02088ac-8fd9-4a32-a7fc-8af1623858a5,coffee_sensors,1.0,aws-dev-01,75.0,13.0,2018-09-01T02:20:37.73574436Z,sensor
467,0f14420a-1cdd-47b0-b449-cdd1a500f23e,coffee_sensors,1.0,aws-dev-01,77.0,13.0,2018-09-01T04:08:51.143048525Z,sensor
468,465182f6-15c0-46cc-927d-4ef915cd8eff,coffee_sensors,1.0,aws-dev-01,77.0,13.0,2018-09-01T04:29:21.966050006Z,sensor
469,edf8bcde-e022-407b-ab50-f90dcb653beb,coffee_sensors,1.0,aws-dev-01,78.0,13.0,2018-09-01T04:44:40.597457931Z,sensor
470,153cba3c-df78-4264-900e-5063527b30ca,coffee_sensors,1.0,aws-dev-01,78.0,13.0,2018-09-01T04:49:49.795259892Z,sensor
471,c1a0554b-0085-46f4-8c58-eff8bbc26d9c,coffee_sensors,1.0,aws-dev-01,77.0,13.0,2018-09-01T04:55:02.001101854Z,sensor
472,110dfa3c-64e9-44d9-b755-f76ae8ce34e9,coffee_sensors,1.0,aws-dev-01,75.0,14.0,2018-09-01T05:36:12.706039019Z,sensor
473,2e6901e0-b0bb-40f4-8e77-ba2b8f759a30,coffee_sensors,1.0,aws-dev-01,62.0,17.0,2018-09-01T07:03:25.220833295Z,sensor
474,6a04073c-2f0c-4fa3-b9d2-abd9189066c2,coffee_sensors,1.0,aws-dev-01,53.0,19.0,2018-09-01T08:10:04.647770916Z,sensor
475,75a15fd8-1c22-4804-a75c-f0f341b49127,coffee_sensors,1.0,aws-dev-01,,,2018-09-01T05:10:32.432804574Z,sensor
476,eb78af3e-603f-4348-86d8-a5cb71813552,coffee_sensors,1.0,aws-dev-01,54.0,20.0,2018-09-01T08:15:10.138990598Z,sensor
477,70f4fcd6-78a8-457c-a97c-c7fb89a9f976,coffee_sensors,1.0,aws-dev-01,48.0,23.0,2018-09-01T09:01:33.047135297Z,sensor
478,95174e4b-912a-4d3b-8be7-f064a13f2967,coffee_sensors,1.0,aws-dev-01,47.0,21.0,2018-09-01T09:16:51.621522882Z,sensor
479,cbefa8b5-cb2f-4e8f-87f7-185b63f4bdeb,coffee_sensors,1.0,aws-dev-01,46.0,22.0,2018-09-01T09:37:28.440050555Z,sensor
480,05484973-762e-42c1-8efb-f69564619b94,coffee_sensors,1.0,aws-dev-01,48.0,22.0,2018-09-01T09:47:40.877130053Z,sensor
481,7b91e442-c741-4f30-a7bf-e903375d6a70,coffee_sensors,1.0,aws-dev-01,45.0,23.0,2018-09-01T10:23:30.354198024Z,sensor
482,8cb96203-1d5c-49c2-bef6-b04ea4a02ed0,coffee_sensors,1.0,aws-dev-01,45.0,23.0,2018-09-01T10:38:54.952850338Z,sensor
483,f2da9f86-7403-4faa-b995-41e4613286bf,coffee_sensors,1.0,aws-dev-01,47.0,22.0,2018-09-01T11:04:35.004348774Z,sensor
484,f9563855-ae1c-449e-beae-a11369e68a37,coffee_sensors,1.0,aws-dev-01,48.0,21.0,2018-09-01T09:21:57.85992568Z,sensor
485,f62f6eb4-aa18-4776-96b0-3f0e36129f1c,coffee_sensors,1.0,aws-dev-01,48.0,22.0,2018-09-01T11:14:47.396569455Z,sensor
486,6219c63c-ce9b-4347-ba4a-4f47bb31ba33,coffee_sensors,1.0,aws-dev-01,53.0,19.0,2018-09-01T12:42:44.929022317Z,sensor
487,0941e1e0-f91a-42a4-a9bc-abfe946843a3,coffee_sensors,1.0,aws-dev-01,59.0,17.0,2018-09-01T13:49:56.631357463Z,sensor
488,567e46bb-7496-4838-ad1d-6169cdcf06b6,coffee_sensors,1.0,aws-dev-01,61.0,16.0,2018-09-01T14:20:36.889695038Z,sensor
489,c6d2dfe3-3c93-41b7-999f-a07840c6b9f2,coffee_sensors,1.0,aws-dev-01,62.0,16.0,2018-09-01T14:25:43.090756296Z,sensor
490,ecfa595a-ff86-4fd6-9d35-e0abf31f3749,coffee_sensors,1.0,aws-dev-01,62.0,16.0,2018-09-01T14:41:04.71274592Z,sensor
491,6feaeb64-6179-4470-b9b9-86a0ce19b4ab,coffee_sensors,1.0,aws-dev-01,,,2018-09-01T11:51:09.631748111Z,sensor
492,76482428-6eff-41db-b2aa-aa4b6943d374,coffee_sensors,1.0,aws-dev-01,,,2018-09-01T12:53:06.338129319Z,sensor
493,9dcdc5b8-59ce-43ac-89b0-8d332929e833,coffee_sensors,1.0,aws-dev-01,,,2018-09-01T12:17:07.66153515Z,sensor
494,f342bd3f-2c4e-4ca7-b3ec-3e2f80c1d978,coffee_sensors,1.0,aws-dev-01,63.0,16.0,2018-09-01T14:56:23.340703223Z,sensor
495,f2f7c499-0b52-4dcd-a11e-508a8450127e,coffee_sensors,1.0,aws-dev-01,65.0,16.0,2018-09-01T15:22:09.382702254Z,sensor
496,e7f06102-0196-448f-b713-f0119e0b1d59,coffee_sensors,1.0,aws-dev-01,66.0,15.0,2018-09-01T16:34:12.307906609Z,sensor
497,57f819f4-35d3-45fb-ae03-9eb618a74782,coffee_sensors,1.0,aws-dev-01,68.0,15.0,2018-09-01T17:15:40.978672642Z,sensor
498,d3d9f9e1-e5a4-4677-8535-d545b9a3af16,coffee_sensors,1.0,aws-dev-01,70.0,15.0,2018-09-01T17:25:56.385031621Z,sensor
499,c6862b85-8487-4ccd-a13e-255292481478,coffee_sensors,1.0,aws-dev-01,71.0,15.0,2018-09-01T18:33:05.103973633Z,sensor
500,38c5c000-e5fa-43cf-905d-684388ddf37e,coffee_sensors,1.0,aws-dev-01,71.0,14.0,2018-09-01T19:50:29.231797294Z,sensor
501,98a64642-fe0b-457b-b601-3cd448fb0eab,coffee_sensors,1.0,aws-dev-01,,,2018-09-01T15:11:50.767915959Z,sensor
502,d592b4b5-44a6-4879-a19e-86d3ebaf8736,coffee_sensors,1.0,aws-dev-01,,,2018-09-01T16:49:45.740534909Z,sensor
503,65d2a925-447f-41ae-b462-7974d87ba5aa,coffee_sensors,1.0,aws-dev-01,71.0,14.0,2018-09-01T20:16:09.280772718Z,sensor
504,4002afcf-ad40-495b-a97a-3bb9085c0b42,coffee_sensors,1.0,aws-dev-01,71.0,14.0,2018-09-01T20:31:33.902123696Z,sensor
505,583654bc-221c-4add-bb96-44a5c4b9bf1e,coffee_sensors,1.0,aws-dev-01,71.0,14.0,2018-09-01T20:36:46.658477972Z,sensor
506,49961b5d-3e44-4044-bfb2-e275570632ca,coffee_sensors,1.0,aws-dev-01,71.0,14.0,2018-09-01T21:02:47.363702016Z,sensor
507,cccee3d8-b240-4b0b-8d3c-d5004b30b496,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-01T22:04:22.672097347Z,sensor
508,f7e1110d-395f-4655-aa6c-8aa3b1d08d85,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-01T22:19:44.291957046Z,sensor
509,a7a2b493-d02e-4eee-b1e8-08ba4447111d,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-01T22:29:59.707162574Z,sensor
510,dbb49baf-9640-4e85-a179-b811d96a2ffb,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-01T23:06:04.172954781Z,sensor
511,0f29e731-a198-4ae1-a7bc-f27ed786eb9f,coffee_sensors,1.0,aws-dev-01,,,2018-09-01T20:47:12.063211367Z,sensor
512,344e5cc7-a1ce-4823-b4fe-c486f6abeadb,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-02T00:18:22.257357472Z,sensor
513,cb6e13cf-2b9d-4055-8d12-d6260af8df23,coffee_sensors,1.0,aws-dev-01,73.0,14.0,2018-09-02T00:33:40.727149142Z,sensor
514,5561b698-00af-47e5-a4d6-cbebefb1f04a,coffee_sensors,1.0,aws-dev-01,73.0,14.0,2018-09-02T00:54:11.558305723Z,sensor
515,6cada379-7e40-4139-9fdc-9c1ee6e9b155,coffee_sensors,1.0,aws-dev-01,74.0,14.0,2018-09-02T01:35:37.225590958Z,sensor
516,4e6c1f0a-dbe0-405c-83da-8337a213bf4b,coffee_sensors,1.0,aws-dev-01,78.0,14.0,2018-09-02T03:23:32.619848775Z,sensor
517,2e3db18e-6866-41aa-aa36-6cbb6a3d2543,coffee_sensors,1.0,aws-dev-01,76.0,14.0,2018-09-02T02:21:48.10321498Z,sensor
518,963aa3f6-3d5b-4c71-80b0-4b310a9de9e7,coffee_sensors,1.0,aws-dev-01,78.0,14.0,2018-09-02T03:28:41.93636654Z,sensor
519,cfd2a477-2847-401a-ad93-624544df06b0,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T01:09:50.985352863Z,sensor
520,7aaefb17-49f9-4cb1-92f9-784571861185,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T02:57:55.938523737Z,sensor
521,6ccb00a9-ad01-4106-a709-cf3aa64b6819,coffee_sensors,1.0,aws-dev-01,78.0,14.0,2018-09-02T03:38:54.368431972Z,sensor
522,7a7f6b29-3826-4ebe-bc97-b0a0277e28ad,coffee_sensors,1.0,aws-dev-01,78.0,14.0,2018-09-02T03:59:40.145907579Z,sensor
523,3cf8fcee-0bea-4a6b-9988-1bb62a0cef95,coffee_sensors,1.0,aws-dev-01,51.0,20.0,2018-09-02T13:46:30.780636527Z,sensor
524,c8c5d59d-9c81-48c9-9274-ee6fc550be09,coffee_sensors,1.0,aws-dev-01,53.0,19.0,2018-09-02T13:51:43.047193966Z,sensor
